Orthogroup	yHMPu5000034610_saturnispora_hagleri_160519.final	yHMPu5000034611_saturnispora_mendoncae_160519.haplomerger2.final	yHMPu5000034612_saturnispora_saitoi_180604.final	yHMPu5000034613_saturnispora_serradocipensis_180604.final	yHMPu5000034614_saturnispora_silvae_180604.final	yHMPu5000034615_saturnispora_zaruensis_160519.final	yHMPu5000035659_saturnispora_dispora_160519.final
OG0002007	g002588.m1	g003677.m1	g004815.m1	g000513.m1	g002197.m1	g004239.m1	g005033.m1
OG0002008	g002589.m1	g003678.m1	g004814.m1	g000514.m1	g002196.m1	g004240.m1	g005034.m1
OG0002009	g002590.m1	g003668.m1	g004813.m1	g000515.m1	g002195.m1	g004241.m1	g005035.m1
OG0002010	g002591.m1	g002373.m1	g004812.m1	g000516.m1	g002194.m1	g004242.m1	g005036.m1
OG0002011	g002592.m1	g002360.m1	g004811.m1	g000517.m1	g002218.m1	g004243.m1	g005037.m1
OG0002012	g002593.m1	g002359.m1	g004810.m1	g000518.m1	g002219.m1	g004244.m1	g005038.m1
OG0002013	g002595.m1	g002357.m1	g004808.m1	g000520.m1	g002221.m1	g004246.m1	g005040.m1
OG0002014	g002596.m1	g002356.m1	g004807.m1	g000521.m1	g002222.m1	g004247.m1	g005041.m1
OG0002015	g002597.m1	g002355.m1	g004806.m1	g000522.m1	g002223.m1	g004248.m1	g005042.m1
OG0002016	g002598.m1	g002354.m1	g004805.m1	g000523.m1	g002224.m1	g004249.m1	g005043.m1
OG0002017	g002599.m1	g002353.m1	g004804.m1	g000524.m1	g002225.m1	g004250.m1	g005044.m1
OG0002018	g002600.m1	g002385.m1	g004803.m1	g000525.m1	g002184.m1	g004251.m1	g005045.m1
OG0002019	g002602.m1	g002387.m1	g004801.m1	g000527.m1	g002182.m1	g004253.m1	g005047.m1
OG0002020	g002603.m1	g002388.m1	g004800.m1	g000528.m1	g002181.m1	g004254.m1	g005048.m1
OG0002021	g002604.m1	g002389.m1	g004799.m1	g000529.m1	g002180.m1	g004255.m1	g005049.m1
OG0002022	g002605.m1	g002390.m1	g004798.m1	g000530.m1	g002179.m1	g004256.m1	g005050.m1
OG0002023	g002607.m1	g002393.m1	g004796.m1	g000532.m1	g002177.m1	g004258.m1	g005052.m1
OG0002024	g002608.m1	g002394.m1	g004795.m1	g000533.m1	g002176.m1	g004259.m1	g005053.m1
OG0002025	g002609.m1	g002395.m1	g004794.m1	g000534.m1	g002175.m1	g004260.m1	g005054.m1
OG0002026	g002610.m1	g002396.m1	g004793.m1	g000535.m1	g002174.m1	g004261.m1	g005055.m1
OG0002027	g002611.m1	g002397.m1	g004792.m1	g000536.m1	g002173.m1	g004262.m1	g005056.m1
OG0002028	g002612.m1	g002398.m1	g004791.m1	g000537.m1	g002172.m1	g004263.m1	g005057.m1
OG0002029	g002615.m1	g002399.m1	g004788.m1	g000540.m1	g002169.m1	g004266.m1	g005060.m1
OG0002030	g002616.m1	g002400.m1	g004787.m1	g000541.m1	g002168.m1	g004267.m1	g005061.m1
OG0002031	g002617.m1	g002401.m1	g004786.m1	g000542.m1	g002167.m1	g004269.m1	g005062.m1
OG0002032	g002619.m1	g002403.m1	g004784.m1	g000543.m1	g002165.m1	g004271.m1	g005064.m1
OG0002033	g002620.m1	g002404.m1	g004783.m1	g000544.m1	g002164.m1	g004272.m1	g005065.m1
OG0002034	g002621.m1	g002405.m1	g004782.m1	g000545.m1	g002163.m1	g004273.m1	g005066.m1
OG0002035	g002622.m1	g002406.m1	g004781.m1	g000546.m1	g002162.m1	g004274.m1	g005067.m1
OG0002036	g002623.m1	g002407.m1	g004780.m1	g000547.m1	g002161.m1	g004275.m1	g005068.m1
OG0002037	g002624.m1	g002408.m1	g004779.m1	g000548.m1	g002160.m1	g004276.m1	g005069.m1
OG0002038	g002625.m1	g002409.m1	g004778.m1	g000549.m1	g002159.m1	g004277.m1	g005070.m1
OG0002039	g002628.m1	g001453.m1	g004981.m1	g003064.m1	g000988.m1	g002244.m1	g000277.m1
OG0002040	g002629.m1	g001452.m1	g004980.m1	g003065.m1	g000989.m1	g002243.m1	g000278.m1
OG0002041	g002630.m1	g001451.m1	g004979.m1	g003066.m1	g000990.m1	g002242.m1	g000279.m1
OG0002042	g002632.m1	g001450.m1	g004977.m1	g003068.m1	g000992.m1	g002240.m1	g000281.m1
OG0002043	g002633.m1	g001449.m1	g004976.m1	g003069.m1	g000993.m1	g002239.m1	g000282.m1
OG0002044	g002634.m1	g001448.m1	g004975.m1	g003070.m1	g000994.m1	g002238.m1	g000283.m1
OG0002045	g002635.m1	g001447.m1	g004974.m1	g003071.m1	g000995.m1	g002237.m1	g000284.m1
OG0002046	g002636.m1	g001446.m1	g004973.m1	g003072.m1	g000996.m1	g002236.m1	g000285.m1
OG0002047	g002637.m1	g001445.m1	g004972.m1	g003073.m1	g000997.m1	g002235.m1	g000286.m1
OG0002048	g002638.m1	g001444.m1	g004971.m1	g003074.m1	g000998.m1	g002234.m1	g000287.m1
OG0002049	g002639.m1	g001443.m1	g004970.m1	g003075.m1	g000999.m1	g002233.m1	g000288.m1
OG0002050	g002640.m1	g001442.m1	g004969.m1	g003076.m1	g001000.m1	g002232.m1	g000289.m1
OG0002051	g002641.m1	g001441.m1	g004968.m1	g003077.m1	g001001.m1	g002231.m1	g000290.m1
OG0002052	g002645.m1	g001438.m1	g004965.m1	g003081.m1	g001005.m1	g002227.m1	g000294.m1
OG0002053	g002646.m1	g001437.m1	g004964.m1	g003082.m1	g001007.m1	g002226.m1	g000295.m1
OG0002054	g002647.m1	g001436.m1	g004963.m1	g003083.m1	g001008.m1	g002225.m1	g000296.m1
OG0002055	g002649.m1	g001434.m1	g004961.m1	g003085.m1	g001009.m1	g002223.m1	g000298.m1
OG0002056	g002652.m1	g001433.m1	g004958.m1	g003088.m1	g001010.m1	g002220.m1	g000301.m1
OG0002057	g002653.m1	g001432.m1	g004957.m1	g003089.m1	g001011.m1	g002219.m1	g000302.m1
OG0002058	g002654.m1	g001431.m1	g004956.m1	g003090.m1	g001012.m1	g002218.m1	g000303.m1
OG0002059	g002655.m1	g001430.m1	g004955.m1	g003091.m1	g001013.m1	g002217.m1	g000304.m1
OG0002060	g002656.m1	g001429.m1	g004954.m1	g003092.m1	g001014.m1	g002216.m1	g000305.m1
OG0002061	g002657.m1	g001428.m1	g004953.m1	g003093.m1	g001015.m1	g002215.m1	g000306.m1
OG0002062	g002658.m1	g001427.m1	g004952.m1	g003094.m1	g001016.m1	g002214.m1	g000307.m1
OG0002063	g002660.m1	g001425.m1	g004950.m1	g003096.m1	g001018.m1	g002212.m1	g000309.m1
OG0002064	g002661.m1	g001424.m1	g004949.m1	g003097.m1	g001019.m1	g002211.m1	g000310.m1
OG0002065	g002662.m1	g001414.m1	g004948.m1	g003098.m1	g001028.m1	g002210.m1	g000311.m1
OG0002066	g002663.m1	g001415.m1	g004947.m1	g003099.m1	g001027.m1	g002209.m1	g000312.m1
OG0002067	g002664.m1	g001416.m1	g004946.m1	g003100.m1	g001026.m1	g002208.m1	g000313.m1
OG0002068	g002665.m1	g001417.m1	g004945.m1	g003101.m1	g001025.m1	g002207.m1	g000314.m1
OG0002069	g002666.m1	g001418.m1	g004944.m1	g003102.m1	g001024.m1	g002206.m1	g000315.m1
OG0002070	g002667.m1	g001419.m1	g004943.m1	g003103.m1	g001023.m1	g002205.m1	g000316.m1
OG0002071	g002668.m1	g001420.m1	g004942.m1	g003104.m1	g004702.m1	g002204.m1	g000317.m1
OG0002072	g002669.m1	g001421.m1	g004941.m1	g003105.m1	g001022.m1	g002203.m1	g000318.m1
OG0002073	g002670.m1	g001422.m1	g004940.m1	g003106.m1	g001021.m1	g002202.m1	g000319.m1
OG0002074	g002674.m1	g001412.m1	g004937.m1	g003110.m1	g001030.m1	g002198.m1	g000323.m1
OG0002075	g002675.m1	g001411.m1	g004936.m1	g003111.m1	g001031.m1	g002197.m1	g000324.m1
OG0002076	g002676.m1	g001410.m1	g004935.m1	g003112.m1	g001032.m1	g002196.m1	g000325.m1
OG0002077	g002677.m1	g001409.m1	g004934.m1	g003113.m1	g001033.m1	g002195.m1	g000326.m1
OG0002078	g002678.m1	g001408.m1	g004933.m1	g003114.m1	g001034.m1	g002194.m1	g000327.m1
OG0002079	g002679.m1	g001407.m1	g004932.m1	g003115.m1	g001035.m1	g002193.m1	g000328.m1
OG0002080	g002680.m1	g001406.m1	g004931.m1	g003116.m1	g001036.m1	g002192.m1	g000329.m1
OG0002081	g002681.m1	g001405.m1	g004930.m1	g003117.m1	g001037.m1	g002191.m1	g000330.m1
OG0002082	g002683.m1	g001404.m1	g004928.m1	g003118.m1	g001038.m1	g002189.m1	g000331.m1
OG0002083	g002684.m1	g001403.m1	g004927.m1	g003119.m1	g001039.m1	g002188.m1	g000332.m1
OG0002084	g002686.m1	g001401.m1	g004925.m1	g003121.m1	g001041.m1	g002186.m1	g000333.m1
OG0002085	g002687.m1	g001400.m1	g004924.m1	g003122.m1	g001042.m1	g002185.m1	g000334.m1
OG0002086	g002688.m1	g001399.m1	g004923.m1	g003123.m1	g001043.m1	g002184.m1	g000335.m1
OG0002087	g002689.m1	g001398.m1	g004922.m1	g003124.m1	g001044.m1	g002183.m1	g000336.m1
OG0002088	g002690.m1	g001397.m1	g004921.m1	g003125.m1	g001045.m1	g002182.m1	g000337.m1
OG0002089	g002691.m1	g001396.m1	g004920.m1	g003126.m1	g001046.m1	g002181.m1	g000338.m1
OG0002090	g002693.m1	g001394.m1	g004918.m1	g003128.m1	g001047.m1	g002179.m1	g000340.m1
OG0002091	g002694.m1	g001393.m1	g004917.m1	g003129.m1	g001048.m1	g002178.m1	g000341.m1
OG0002092	g002695.m1	g001392.m1	g004916.m1	g003130.m1	g001049.m1	g002177.m1	g000342.m1
OG0002093	g002696.m1	g001391.m1	g004915.m1	g003131.m1	g001050.m1	g002176.m1	g000343.m1
OG0002094	g002700.m1	g001388.m1	g004911.m1	g003135.m1	g001052.m1	g002172.m1	g000347.m1
OG0002095	g002701.m1	g001387.m1	g004910.m1	g003136.m1	g001053.m1	g002171.m1	g000348.m1
OG0002096	g002702.m1	g001386.m1	g004909.m1	g003137.m1	g001054.m1	g002170.m1	g000349.m1
OG0002097	g002705.m1	g003714.m1	g001914.m1	g002880.m1	g005052.m1	g001458.m1	g003641.m1
OG0002098	g002706.m1	g003715.m1	g001913.m1	g002879.m1	g005053.m1	g001459.m1	g003640.m1
OG0002099	g002707.m1	g003716.m1	g001912.m1	g002878.m1	g002276.m1	g001460.m1	g003639.m1
OG0002100	g002708.m1	g003717.m1	g001911.m1	g002877.m1	g002275.m1	g001461.m1	g003638.m1
OG0002101	g002711.m1	g003719.m1	g001909.m1	g002874.m1	g005056.m1	g001464.m1	g003636.m1
OG0002102	g002712.m1	g003720.m1	g001908.m1	g002873.m1	g005057.m1	g001465.m1	g003635.m1
OG0002103	g002714.m1	g003721.m1	g001906.m1	g002871.m1	g005059.m1	g001467.m1	g003633.m1
OG0002104	g002716.m1	g003723.m1	g001904.m1	g002869.m1	g005060.m1	g001469.m1	g003631.m1
OG0002105	g002717.m1	g003724.m1	g001903.m1	g002868.m1	g005061.m1	g001470.m1	g003630.m1
OG0002106	g002718.m1	g003725.m1	g001902.m1	g002867.m1	g005062.m1	g001471.m1	g003629.m1
OG0002107	g002719.m1	g003726.m1	g001901.m1	g002866.m1	g005064.m1	g001472.m1	g003628.m1
OG0002108	g002720.m1	g003727.m1	g001900.m1	g002865.m1	g005065.m1	g001473.m1	g003627.m1
OG0002109	g002721.m1	g003728.m1	g001899.m1	g002864.m1	g005066.m1	g001474.m1	g003626.m1
OG0002110	g002722.m1	g003729.m1	g001898.m1	g002863.m1	g005067.m1	g001475.m1	g003625.m1
OG0002111	g002724.m1	g003731.m1	g001897.m1	g002861.m1	g005069.m1	g001477.m1	g003623.m1
OG0002112	g002725.m1	g003732.m1	g001896.m1	g002860.m1	g005070.m1	g001478.m1	g003622.m1
OG0002113	g002726.m1	g003733.m1	g001895.m1	g002859.m1	g005071.m1	g001479.m1	g003621.m1
OG0002114	g002728.m1	g003734.m1	g001893.m1	g002857.m1	g005072.m1	g001481.m1	g003619.m1
OG0002115	g002729.m1	g003736.m1	g001892.m1	g002856.m1	g005073.m1	g001482.m1	g003618.m1
OG0002116	g002730.m1	g003737.m1	g001891.m1	g002855.m1	g005074.m1	g001483.m1	g003617.m1
OG0002117	g002731.m1	g003738.m1	g001890.m1	g002854.m1	g005075.m1	g001484.m1	g003616.m1
OG0002118	g002734.m1	g003741.m1	g001888.m1	g002851.m1	g005078.m1	g001487.m1	g003614.m1
OG0002119	g002735.m1	g003743.m1	g001886.m1	g002849.m1	g005080.m1	g001489.m1	g003612.m1
OG0002120	g002736.m1	g003744.m1	g001885.m1	g002848.m1	g005081.m1	g001490.m1	g003611.m1
OG0002121	g002737.m1	g003745.m1	g001884.m1	g002847.m1	g005082.m1	g001491.m1	g003610.m1
OG0002122	g002738.m1	g003746.m1	g001883.m1	g002846.m1	g005083.m1	g001492.m1	g003609.m1
OG0002123	g002739.m1	g003747.m1	g001882.m1	g002845.m1	g005084.m1	g001493.m1	g003608.m1
OG0002124	g002740.m1	g003748.m1	g001881.m1	g002844.m1	g005085.m1	g001494.m1	g003607.m1
OG0002125	g002741.m1	g003749.m1	g001880.m1	g002843.m1	g005086.m1	g001495.m1	g003606.m1
OG0002126	g002742.m1	g003750.m1	g001879.m1	g002842.m1	g005087.m1	g001496.m1	g003605.m1
OG0002127	g002743.m1	g003751.m1	g001878.m1	g002841.m1	g005088.m1	g001497.m1	g003604.m1
OG0002128	g002744.m1	g003752.m1	g001877.m1	g002840.m1	g005089.m1	g001498.m1	g003603.m1
OG0002129	g002745.m1	g003753.m1	g001876.m1	g002839.m1	g005090.m1	g001499.m1	g003602.m1
OG0002130	g002746.m1	g003754.m1	g001875.m1	g002838.m1	g005091.m1	g001500.m1	g003601.m1
OG0002131	g002747.m1	g003755.m1	g001874.m1	g002837.m1	g005092.m1	g001501.m1	g003600.m1
OG0002132	g002748.m1	g003756.m1	g001873.m1	g002836.m1	g005093.m1	g001502.m1	g003599.m1
OG0002133	g002749.m1	g003757.m1	g001871.m1	g002835.m1	g005095.m1	g001504.m1	g003598.m1
OG0002134	g002752.m1	g003759.m1	g001869.m1	g002833.m1	g005097.m1	g001506.m1	g003596.m1
OG0002135	g002753.m1	g003760.m1	g001868.m1	g002832.m1	g005098.m1	g001507.m1	g003595.m1
OG0002136	g002754.m1	g003761.m1	g001867.m1	g002831.m1	g005099.m1	g001508.m1	g003594.m1
OG0002137	g002755.m1	g003762.m1	g001866.m1	g002830.m1	g005100.m1	g001509.m1	g004133.m1
OG0002138	g002756.m1	g003763.m1	g001865.m1	g002829.m1	g000044.m1	g001510.m1	g004134.m1
OG0002139	g002757.m1	g003764.m1	g001864.m1	g002828.m1	g005101.m1	g001511.m1	g004135.m1
OG0002140	g002758.m1	g003765.m1	g001863.m1	g002827.m1	g005102.m1	g001512.m1	g004136.m1
OG0002141	g002760.m1	g003767.m1	g001861.m1	g002826.m1	g005104.m1	g001513.m1	g004137.m1
OG0002142	g002761.m1	g003768.m1	g001860.m1	g002825.m1	g005105.m1	g001514.m1	g004138.m1
OG0002143	g002765.m1	g003771.m1	g001856.m1	g002821.m1	g005110.m1	g001518.m1	g004142.m1
OG0002144	g002766.m1	g003772.m1	g001854.m1	g002820.m1	g005111.m1	g001519.m1	g004143.m1
OG0002145	g002767.m1	g003773.m1	g001853.m1	g002819.m1	g005112.m1	g001520.m1	g004144.m1
OG0002146	g002768.m1	g003774.m1	g001852.m1	g002818.m1	g005114.m1	g001521.m1	g004145.m1
OG0002147	g002769.m1	g003775.m1	g001851.m1	g002817.m1	g005115.m1	g001522.m1	g004146.m1
OG0002148	g002770.m1	g003776.m1	g001850.m1	g002816.m1	g005116.m1	g001523.m1	g004147.m1
OG0002149	g002771.m1	g003777.m1	g001849.m1	g002815.m1	g005117.m1	g001524.m1	g004148.m1
OG0002150	g002773.m1	g003780.m1	g001847.m1	g002812.m1	g005120.m1	g001527.m1	g004150.m1
OG0002151	g002774.m1	g003781.m1	g001846.m1	g002811.m1	g005122.m1	g001528.m1	g004151.m1
OG0002152	g002775.m1	g003782.m1	g003208.m1	g004478.m1	g005123.m1	g001531.m1	g004152.m1
OG0002153	g002776.m1	g003783.m1	g003209.m1	g004479.m1	g005124.m1	g001532.m1	g004153.m1
OG0002154	g002777.m1	g003784.m1	g003210.m1	g004480.m1	g005125.m1	g001533.m1	g004154.m1
OG0002155	g002779.m1	g000823.m1	g003446.m1	g004225.m1	g000748.m1	g001940.m1	g004243.m1
OG0002156	g002780.m1	g000824.m1	g003447.m1	g004224.m1	g000749.m1	g001941.m1	g004244.m1
OG0002157	g002781.m1	g000825.m1	g003448.m1	g004223.m1	g000750.m1	g001942.m1	g004245.m1
OG0002158	g002783.m1	g000826.m1	g003449.m1	g004221.m1	g000751.m1	g001944.m1	g004247.m1
OG0002159	g002784.m1	g000827.m1	g003450.m1	g004220.m1	g000752.m1	g001945.m1	g004248.m1
OG0002160	g002785.m1	g000828.m1	g003451.m1	g004219.m1	g000753.m1	g001946.m1	g004249.m1
OG0002161	g002786.m1	g000829.m1	g003452.m1	g004218.m1	g000754.m1	g001947.m1	g004250.m1
OG0002162	g002787.m1	g000830.m1	g003453.m1	g004217.m1	g000755.m1	g001948.m1	g004251.m1
OG0002163	g002788.m1	g000831.m1	g003454.m1	g004216.m1	g000756.m1	g001949.m1	g004252.m1
OG0002164	g002789.m1	g000832.m1	g003455.m1	g004215.m1	g000757.m1	g001950.m1	g004253.m1
OG0002165	g002790.m1	g000833.m1	g003456.m1	g004214.m1	g000758.m1	g001951.m1	g004254.m1
OG0002166	g002791.m1	g000834.m1	g003457.m1	g004213.m1	g000759.m1	g001952.m1	g004255.m1
OG0002167	g002792.m1	g000835.m1	g003458.m1	g004212.m1	g004865.m1	g001953.m1	g004256.m1
OG0002168	g002793.m1	g000836.m1	g003459.m1	g004211.m1	g004864.m1	g001954.m1	g004257.m1
OG0002169	g002794.m1	g000837.m1	g003460.m1	g004210.m1	g004863.m1	g001955.m1	g004258.m1
OG0002170	g002795.m1	g000838.m1	g003461.m1	g004209.m1	g004862.m1	g001956.m1	g004259.m1
OG0002171	g002799.m1	g000841.m1	g003465.m1	g003566.m1, g004450.m1		g001959.m1	g004262.m1
OG0002172	g002800.m1	g000843.m1	g003466.m1	g003565.m1	g004859.m1	g001960.m1	g004805.m1
OG0002173	g002801.m1	g000844.m1	g003467.m1	g003564.m1	g004858.m1	g001961.m1	g004806.m1
OG0002174	g002802.m1	g000845.m1	g003468.m1	g003563.m1	g004857.m1	g001962.m1	g004807.m1
OG0002175	g002804.m1	g000847.m1	g003470.m1	g003561.m1	g004855.m1	g001964.m1	g004809.m1
OG0002176	g002805.m1	g000848.m1	g003471.m1	g003560.m1	g004854.m1	g001965.m1	g004810.m1
OG0002177	g002806.m1	g000849.m1	g003472.m1	g003559.m1	g004853.m1	g001966.m1	g004811.m1
OG0002178	g002807.m1	g000850.m1	g003473.m1	g003558.m1	g004852.m1	g001967.m1	g004812.m1
OG0002179	g002809.m1	g000852.m1	g003476.m1	g003556.m1	g004849.m1	g001969.m1	g000997.m1
OG0002180	g002810.m1	g003831.m1	g003477.m1	g003555.m1	g005173.m1	g001970.m1	g000996.m1
OG0002181	g002812.m1	g003833.m1	g003479.m1	g003553.m1	g005175.m1	g001972.m1	g000994.m1
OG0002182	g002813.m1	g003834.m1	g003480.m1	g003552.m1	g005176.m1	g001973.m1	g000993.m1
OG0002183	g002814.m1	g003835.m1	g003481.m1	g003551.m1	g005177.m1	g001974.m1	g000992.m1
OG0002184	g002815.m1	g003836.m1	g003482.m1	g003550.m1	g005178.m1	g001975.m1	g000991.m1
OG0002185	g002816.m1	g003837.m1	g003483.m1	g003549.m1	g005179.m1	g001976.m1	g000990.m1
OG0002186	g002817.m1	g003838.m1	g003484.m1	g003548.m1	g005180.m1	g001977.m1	g000989.m1
OG0002187	g002818.m1	g003839.m1	g003485.m1	g003547.m1	g005181.m1	g001978.m1	g000988.m1
OG0002188	g002819.m1	g003840.m1	g003486.m1	g003546.m1	g005182.m1	g001980.m1	g000987.m1
OG0002189	g002820.m1	g003841.m1	g003487.m1	g003545.m1	g005183.m1	g001981.m1	g000986.m1
OG0002190	g002821.m1	g003842.m1	g003488.m1	g003544.m1	g005184.m1	g001982.m1	g000985.m1
OG0002191	g002822.m1	g003843.m1	g003489.m1	g003543.m1	g005185.m1	g001983.m1	g000984.m1
OG0002192	g002824.m1	g003845.m1	g003491.m1	g003541.m1	g005187.m1	g001985.m1	g000982.m1
OG0002193	g002825.m1	g003846.m1	g003492.m1	g003540.m1	g005188.m1	g001986.m1	g000981.m1
OG0002194	g002826.m1	g003847.m1	g003493.m1	g003539.m1	g005189.m1	g001987.m1	g000980.m1
OG0002195	g002827.m1	g003848.m1	g003494.m1	g003538.m1	g005190.m1	g001988.m1	g000979.m1
OG0002196	g002829.m1	g003850.m1	g003496.m1	g003536.m1	g004407.m1	g001989.m1	g000977.m1
OG0002197	g002830.m1	g003851.m1	g003497.m1	g003535.m1	g005192.m1	g001990.m1	g000976.m1
OG0002198	g002831.m1	g003852.m1	g003498.m1	g003534.m1	g005193.m1	g001991.m1	g000975.m1
OG0002199	g002832.m1	g003853.m1	g003499.m1	g003533.m1	g005194.m1	g001992.m1	g000974.m1
OG0002200	g002833.m1	g003854.m1	g003500.m1	g003532.m1	g005195.m1	g001993.m1	g000973.m1
OG0002201	g002834.m1	g003855.m1	g003501.m1	g003531.m1	g004178.m1	g001994.m1	g000972.m1
OG0002202	g002835.m1	g003856.m1	g003502.m1	g003530.m1	g004179.m1	g001995.m1	g000971.m1
OG0002203	g002836.m1	g003857.m1	g003503.m1	g003529.m1	g004180.m1	g001996.m1	g000970.m1
OG0002204	g002837.m1	g003858.m1	g003504.m1	g003528.m1	g004181.m1	g001997.m1	g000969.m1
OG0002205	g002838.m1	g003859.m1	g003505.m1	g003527.m1	g004182.m1	g001998.m1	g000968.m1
OG0002206	g002839.m1	g003860.m1	g003506.m1	g003526.m1	g004183.m1	g001999.m1	g000967.m1
OG0002207	g002840.m1	g003861.m1	g003507.m1	g003525.m1	g004184.m1	g002000.m1	g000966.m1
OG0002208	g002841.m1	g003862.m1	g003508.m1	g003524.m1	g004185.m1	g002001.m1	g000965.m1
OG0002209	g002842.m1	g003863.m1	g003509.m1	g003523.m1	g004186.m1	g002002.m1	g000964.m1
OG0002210	g002845.m1	g003866.m1	g003512.m1	g003520.m1	g004189.m1	g002005.m1	g000962.m1
OG0002211	g002850.m1	g003009.m1	g000172.m1	g000926.m1	g003527.m1	g000452.m1	g000119.m1
OG0002212	g002851.m1	g003008.m1	g000173.m1	g000925.m1	g003526.m1	g000451.m1	g000120.m1
OG0002213	g002852.m1	g003007.m1	g000174.m1	g000924.m1	g003525.m1	g000450.m1	g000121.m1
OG0002214	g002853.m1	g003006.m1	g000175.m1	g000923.m1	g003524.m1	g000449.m1	g000122.m1
OG0002215	g002854.m1	g003004.m1	g000176.m1	g000922.m1	g003522.m1	g000448.m1	g000123.m1
OG0002216	g002855.m1	g003003.m1	g000177.m1	g000921.m1	g003521.m1	g000447.m1	g000124.m1
OG0002217	g002856.m1	g002181.m1	g000178.m1	g000920.m1	g003520.m1	g000446.m1	g000125.m1
OG0002218	g002858.m1	g002180.m1	g000180.m1	g000918.m1	g003518.m1	g000443.m1	g000127.m1
OG0002219	g002860.m1	g002178.m1	g000182.m1	g000916.m1	g003516.m1	g000441.m1	g000129.m1
OG0002220	g002862.m1	g002176.m1	g000183.m1	g000914.m1	g003515.m1	g000439.m1	g000131.m1
OG0002221	g002863.m1	g002175.m1	g000184.m1	g000913.m1	g003513.m1	g000438.m1	g000132.m1
OG0002222	g002864.m1	g002174.m1	g000185.m1	g000912.m1	g003512.m1	g000437.m1	g000133.m1
OG0002223	g002865.m1	g002173.m1	g000186.m1	g000911.m1	g003511.m1	g000436.m1	g000134.m1
OG0002224	g002866.m1	g002172.m1	g000187.m1	g000910.m1	g003508.m1	g000435.m1	g000135.m1
OG0002225	g002867.m1	g002171.m1	g000188.m1	g000909.m1	g003507.m1	g000434.m1	g000136.m1
OG0002226	g002868.m1	g002170.m1	g000189.m1	g000908.m1	g003506.m1	g000433.m1	g000137.m1
OG0002227	g002869.m1	g002169.m1	g000190.m1	g000907.m1	g003505.m1	g000432.m1	g000138.m1
OG0002228	g002870.m1	g002168.m1	g000191.m1	g000906.m1	g003504.m1	g000431.m1	g000139.m1
OG0002229	g002871.m1	g002167.m1	g000192.m1	g000905.m1	g003503.m1	g000430.m1	g000140.m1
OG0002230	g002872.m1	g002166.m1	g000193.m1	g000904.m1	g003502.m1	g000429.m1	g000141.m1
OG0002231	g002873.m1	g002165.m1	g000194.m1	g000903.m1	g003501.m1	g000428.m1	g000142.m1
OG0002232	g002874.m1	g002164.m1	g000195.m1	g000902.m1	g003500.m1	g000427.m1	g000143.m1
OG0002233	g002875.m1	g002162.m1	g000197.m1	g000900.m1	g003499.m1	g000425.m1	g000145.m1
OG0002234	g002876.m1	g002161.m1	g000198.m1	g000899.m1	g003498.m1	g000424.m1	g000146.m1
OG0002235	g002878.m1	g002160.m1	g000200.m1	g000897.m1	g003497.m1	g000422.m1	g000148.m1
OG0002236	g002879.m1	g002159.m1	g000201.m1	g000896.m1	g003496.m1	g000421.m1	g000149.m1
OG0002237	g002880.m1	g002158.m1	g000202.m1	g000895.m1	g003495.m1	g000420.m1	g000150.m1
OG0002238	g002881.m1	g002157.m1	g000203.m1	g000894.m1	g003494.m1	g000419.m1	g000151.m1
OG0002239	g002882.m1	g002156.m1	g000204.m1	g000893.m1	g003493.m1	g000418.m1	g000152.m1
OG0002240	g002883.m1	g002155.m1	g000205.m1	g000892.m1	g003492.m1	g000417.m1	g000153.m1
OG0002241	g002886.m1	g002153.m1	g000208.m1	g000889.m1	g003489.m1	g000414.m1	g000156.m1
OG0002242	g002887.m1	g002152.m1	g000209.m1	g000888.m1	g003488.m1	g000413.m1	g000157.m1
OG0002243	g002888.m1	g002151.m1	g000210.m1	g000887.m1	g003487.m1	g000412.m1	g000158.m1
OG0002244	g002889.m1	g002150.m1	g000211.m1	g000886.m1	g003486.m1	g000411.m1	g000159.m1
OG0002245	g002890.m1	g002149.m1	g000212.m1	g000885.m1	g003485.m1	g000410.m1	g000160.m1
OG0002246	g002891.m1	g002148.m1	g000213.m1	g000884.m1	g003484.m1	g000409.m1	g000161.m1
OG0002247	g002892.m1	g002147.m1	g000214.m1	g000883.m1	g003483.m1	g000408.m1	g000162.m1
OG0002248	g002894.m1	g002145.m1	g000216.m1	g000881.m1	g003481.m1	g000406.m1	g000164.m1
OG0002249	g002895.m1	g002144.m1	g000217.m1	g000880.m1	g003480.m1	g000405.m1	g000165.m1
OG0002250	g002896.m1	g002143.m1	g000218.m1	g000879.m1	g003479.m1	g000404.m1	g000166.m1
OG0002251	g002897.m1	g002142.m1	g000219.m1	g000878.m1	g003478.m1	g000403.m1	g000167.m1
OG0002252	g002898.m1	g002141.m1	g000220.m1	g000877.m1	g003477.m1	g000402.m1	g000168.m1
OG0002253	g002900.m1	g002139.m1	g000222.m1	g000875.m1	g003475.m1	g000400.m1	g000169.m1
OG0002254	g002901.m1	g002138.m1	g000223.m1	g000874.m1	g003474.m1	g000399.m1	g000170.m1
OG0002255	g002902.m1	g002137.m1	g000224.m1	g000873.m1	g003473.m1	g000398.m1	g000171.m1
OG0002256	g002903.m1	g002136.m1	g000225.m1	g000872.m1	g003472.m1	g000397.m1	g000172.m1
